brand,details,price,year,mileage,fuel,gearbox,power
honda,2.0e:HEV Advance AWD,1079900,2026,10,Hybridní,Automatická,-1.0
honda,2.0e:HEV Elegance AWD,1019900,2026,10,Hybridní,Automatická,-1.0
honda,1.5e:HEV Elegance,619000,2025,10,Hybridní,Automatická,-1.0
nissan,1.0 114k DCT Acenta + Comfort,528100,2025,2000,Benzín,Automatická,-1.0
honda,"2,0 e:HEV Advance AWD",1097800,2025,10,Hybridní,Automatická,-1.0
nissan,"2.0 DCI 110 KW,4x4,AUTOMAT...",114800,2008,242000,Nafta,Automatická,110.0
subaru,2.5 Touring Tmavá kůže 2025,1199000,2026,0,Benzín,Automatická,-1.0
subaru,2.5 Touring Hnědá kůže 2025,1199000,2026,0,Benzín,Automatická,-1.0
subaru,2.5 Touring tmavá kůže 2025,1199000,2026,0,Benzín,Automatická,-1.0
renault,1.6DCI 96KW 4x4 ČR 1.MAJITEL,279900,2017,123000,Nafta,Manuální,96.0
nissan,1.5 VC-T 163k N-Connecta+Comf,884800,2025,10,Benzín,Automatická,-1.0
peugeot,GT NAVI1.5 BlueHDi ČR 1MAJITEL,390000,2020,108500,Nafta,Manuální,-1.0
nissan,"1,3 130HP 6MT  TEKNA",642400,2024,8,Benzín,Manuální,-1.0
ford,Limited 2.0 125kW AT 4x4,1190000,2026,10,Nafta,Automatická,125.0
peugeot,SW GT NAVI 1.5HDi 1MAJITEL ČR!,435000,2020,67700,Nafta,Manuální,-1.0
bmw,"118D, xDrive, M-paket, manuál",269000,2016,203800,Nafta,Manuální,-1.0
honda,2.0 4x4 ELEGANCE EXCLUSIVE,1049800,2026,11,Hybridní,Automatická,-1.0
fiat,"1,4 i",55000,2009,168200,Benzín,Manuální,-1.0
honda,2.0 Plugin ADVANCE TECH,1217777,2026,18,Hybridní,Automatická,-1.0
hyundai,EV Ultim  STYLE PREM-ZIMNÍ CEN,409999,2020,51000,Elektro,Automatická,-1.0
ford,Badlands 2.7 EcoBoost V6 246kW,1599000,2026,10,Benzín,Automatická,246.0
audi,"1,6 TDi KLIMA ROZVODY STK",129000,2012,161000,Nafta,Manuální,-1.0
volvo,"2,4 158kw+R.design+manual !",179999,2011,248589,Nafta,Manuální,158.0
fiat,1974 FIAT 124 SERIE III,219999,1974,90592,Benzín,Manuální,-1.0
honda,2.0 4x4 ADVANCE EXCLUSIVE,1172700,2026,15,Hybridní,Automatická,-1.0
bmw,řady 3 | 320d xDrive,1069000,2024,44664,Nafta,Automatická,-1.0
honda,2.0 4x4 ELEGANCE EXCLUSIVE,1072600,2026,11,Hybridní,Automatická,-1.0
nissan,2.5 DCI,139999,2006,234800,Nafta,Manuální,-1.0
ford,Van L1 Trend 81kW man,779900,2026,10,Nafta,Manuální,81.0
nissan,"2.5DCi 140kw,4x4,serviska",259899,2010,188550,Nafta,Manuální,140.0
nissan,"1.0 ABS, KLIMATIZACE",69900,2009,160708,Benzín,Manuální,-1.0
mercedes-benz,"2,1 200CDI Avantgarde MANUAL",99900,2011,310320,Nafta,Manuální,-1.0
hyundai,Smart 1.6 T-GDI PHEV 132 kW,629990,2021,14643,Hybridní,Automatická,132.0
hyundai,"1,0 T-GDI PLAY CLIMATE DCT",439900,2024,10883,Benzín,Automatická,-1.0
renault,"2,0i AUTOMAT ALCANTARA XENONY",79000,2009,203000,Benzín,Automatická,-1.0
subaru,2.0 197KW AUTOMAT,499000,2015,110000,Benzín,Automatická,197.0
nissan,e.POWER 213k N-Connecta+Comf,1039800,2025,10,Hybridní,Automatická,-1.0
honda,2.0PHEV ADVANCE TECH EXCLUSIVE,1257777,2026,15,Hybridní,Automatická,-1.0
fiat,"1,6 JTD Comfort",54000,2009,193000,Nafta,Manuální,-1.0
nissan,40kWh N-Connecta + ProPilot +,398900,2019,21063,Elektro,Automatická,40.0
fiat,COLD 120k MAN6 1.0 FireFly 88,479000,2024,10,Benzín,Manuální,-1.0
fiat,Renovace v ČR! 1959,480000,1959,1200,Benzín,Unknown,-1.0
audi,Advanced 2.0 TSI 140 kW,799990,2021,31781,Benzín,Automatická,140.0
fiat,"1,2 POP 1.2 69 k",67000,2009,200000,Benzín,Manuální,-1.0
nissan,"E-POWER 213HP 4x4 Tekna+ 20""",1144890,2026,0,Benzín,Automatická,-1.0
opel,"2.0 CDTi 4x4,ČR,OPC line",130000,2011,90327,Nafta,Manuální,-1.0
hyundai,"2,0 - 122kW 4X4",215000,2015,175190,Benzín,Manuální,122.0
volvo,B4 AWD Mild hybrid,1095000,2023,15974,Nafta,Automatická,-1.0
subaru,"2,5i TOURING MY25.5",1315000,2025,15,Benzín,Automatická,-1.0
volvo,Plus B5 AWD PERFOR. REZERVACE,1218000,2023,34312,Nafta,Automatická,-1.0
opel,Edition 1.5CDTI (96kW) AT8,528000,2023,38000,Nafta,Automatická,96.0
hyundai,"2,0 4X4",199000,2015,183844,Benzín,Manuální,-1.0
honda,"2,0 e-HEV Advance 2025",1159900,2025,10,Hybridní,Unknown,-1.0
nissan,"E-POW 213HP 4x4 Tek Nap BO 20""",1125000,2025,0,Benzín,Automatická,-1.0
volvo,B4 2.0L 197+14 HP AT8 AWD CORE,1249000,2025,8,Nafta,Automatická,-1.0
honda,2.0e:PHEV Advance Tech,1269000,2026,10,Hybridní,Automatická,-1.0
honda,Comfort 1.5 127 kW,399990,2019,135687,Benzín,Manuální,127.0
bmw,řady 3 | 320d xDrive,1299000,2024,28015,Nafta,Automatická,-1.0
volvo,D4 CROSSCOUNTRY 140KW AUTOMAT,270000,2016,345506,Nafta,Automatická,140.0
fiat,120 Multijet,155000,2009,198054,Nafta,Manuální,-1.0
opel,"1,4T 103kW, automat, serviska",249900,2013,72000,Benzín,Automatická,103.0
subaru,1.5i 79kw,50000,2009,233000,Benzín,Manuální,79.0
fiat,La Prima BEV 54kWh 156k,649900,2024,11000,Elektro,Automatická,54.0
mercedes-benz,220CDI 125kW AUT. SPORTPAKET!,239000,2013,199000,Nafta,Automatická,125.0
renault,"1,5 dCi  TomTom Edition",119000,2011,164900,Nafta,Manuální,-1.0
honda,"2.0 SPORT PLUS 26, zimní pneu",819800,2026,15,Hybridní,Automatická,-1.0
subaru,2.5 Touring tmavá kůže 2025,1199000,2026,0,Benzín,Automatická,-1.0
honda,2.0e:HEV Sport,829900,2026,12,Hybridní,Automatická,-1.0
ford,"Titanium 1.5 Ecoboost 85kW, AT",797900,2026,10,Benzín,Automatická,85.0
kia,GT-Line 384 kW,1749900,2024,6893,Elektro,Automatická,384.0
nissan,"N-Connecta 1,6 HEV",619900,2023,2000,Hybridní,Automatická,-1.0
mercedes-benz,63 AMG 4MATIC,4949000,2023,33355,Benzín,Automatická,-1.0
nissan,1.6 143k N-Connecta automat,549900,2023,2705,Benzín,Automatická,-1.0
nissan,"Acenta Design 1,3 DIG-T",621920,2023,6000,Benzín,Manuální,-1.0
nissan,E-POWER 213HP AWD e-4ORCE 5ST,899000,2023,20,Hybridní,Automatická,-1.0
fiat,1.6 JTD 1. maj/TOP/LIVING,139900,2014,135323,Nafta,Manuální,-1.0
honda,"2,0 ADVANCE AWD AKCE!",1109900,2025,10,Hybridní,Automatická,-1.0
nissan,2.0 i 4X4,149000,2010,168000,Benzín,Manuální,-1.0
hyundai,Smart AT 1.6 T-GDI 132 kW,629990,2021,22942,Hybridní,Automatická,132.0
nissan,"E-POW 213HP 4X4 Tek Nap BO 20""",1156790,2026,0,Benzín,Automatická,-1.0
audi,2.0 TFSI Allroad Quattro,579000,2017,118000,Benzín,Automatická,-1.0
citroen,"2,2 HDi AUTOMAT NAVI TAŽNÉ",59000,2007,249000,Nafta,Automatická,-1.0
volvo,"2,0 D4 133KW,SERV.KN.,MOMENTUM",199000,2014,243995,Nafta,Manuální,133.0
honda,2.0e:HEV Sport MR 2026,784000,2026,10,Hybridní,Automatická,-1.0
honda,"1,4 BEZ KOROZE+SPORT+LPG 2035",79999,2010,182723,LPG + benzín,Manuální,-1.0
honda,2.0e:HEV Sport,829900,2026,10,Hybridní,Automatická,-1.0
seat,Leon cupra,399000,2015,159000,Benzín,Automatická,-1.0
subaru,"2,5i TOURING MY25.5",1315000,2025,11,Benzín,Automatická,-1.0
honda,2.0e:HEV SPORT EXCLUSIVE 2026,859700,2026,11,Hybridní,Automatická,-1.0
opel,ST GSe 1.6 TURBO PHEV,849900,2024,35500,Hybridní,Automatická,-1.0
ford,Titanium 2.0 EcoBlue 125kW AWD,1450000,2026,10,Nafta,Automatická,125.0
nissan,E-POWER 213HP 4x4 Tekna,1089890,2026,0,Benzín,Automatická,-1.0
honda,2.0PHEV ADVANCE TECH EXCLUSIVE,1262700,2026,11,Hybridní,Automatická,-1.0
seat,"1.2 TSi , ČR,SERVISKA",89000,2011,177615,Benzín,Manuální,-1.0
nissan,"1,5 N-Connecta  E-power 4x4",999000,2024,4,Benzín,Automatická,-1.0
seat,FR 2.0 2.0 TDI 135 kW,219990,2017,253655,Nafta,Manuální,135.0
toyota,2.0 Plug-in Hybrid Prestige Sk,949900,2024,14997,Hybridní,Automatická,-1.0
fiat,"1,0 Cold GSE T3 120k",519000,2024,6800,Benzín,Manuální,-1.0
nissan,"1.2 DIG-T,ČR,Acenta,AT",300000,2016,47069,Benzín,Automatická,-1.0
bmw,"3.OSi, 200KW,SERVIS!!",239099,2008,180000,Benzín,Automatická,200.0
fiat,"1,1 .Majitel CZ původ",35000,2006,116000,Benzín,Manuální,-1.0
honda,2.0e:HEV ELEGANCE EXCLUSIVE,1052700,2026,11,Hybridní,Automatická,-1.0
honda,"2,0e:HEV ELEGANCE EXCLUSIVE",1052700,2026,10,Hybridní,Automatická,-1.0
opel,"1.6CDTi, Sport Tourner EDITION",184900,2016,203412,Nafta,Manuální,-1.0
citroen,"1,6 VTi95 Tendance - NV osobní",153000,2014,100756,Benzín,Manuální,-1.0
ford,"2,0TDCi-103kw-Titanium-1maj",179900,2013,252600,Nafta,Manuální,103.0
hyundai,"2,0 - 122kW 4X4",179000,2015,213701,Benzín,Manuální,122.0
honda,2.0e:HEV Elegance AWD,1019900,2026,12,Hybridní,Automatická,-1.0
fiat,"1,3 MultiJet",169900,2017,193402,Nafta,Manuální,-1.0
bmw,"3.0D XD, po rozvodech, servis",285000,2012,195300,Nafta,Automatická,-1.0
fiat,1.6i S-Design,339690,2018,54500,Benzín,Manuální,-1.0
fiat,"1,2 benzín + LPG 69k",350000,2024,5,LPG + benzín,Manuální,-1.0
volvo,"2,0 B4 FWD BLIS,Bezklíč",1079900,2023,18400,Benzín,Automatická,-1.0
mercedes-benz,AVANTGARDE GLC 220 d 4Matic,1245090,2022,12614,Nafta,Automatická,-1.0
hyundai,Style Premium 2.2 CR 130 kW,1049990,2022,32279,Nafta,Automatická,130.0
nissan,1.3 158k Xtr N-Connecta+Roof,709800,2025,5,Benzín,Automatická,-1.0
audi,4.0 V8 441kW B&O Matrix DPH ČR,2698000,2021,24200,Benzín,Automatická,441.0
seat,1.6TDi 1.Maj Led Navi Kamera,345000,2017,162677,Nafta,Manuální,-1.0
nissan,"1,0i NOVÁ SPOJKA",69900,2009,130997,Benzín,Manuální,-1.0
skoda,"3 FACELIFT 1,6 85 KW DPH",279800,2019,177225,Nafta,Manuální,85.0
nissan,"1,6i 86KW KLIMA",159999,2011,99965,Benzín,Manuální,86.0
peugeot,"1.5 HDi (75 kW), 5 míst",318900,2021,126598,Nafta,Manuální,75.0
volvo,"2,0 D3 DRIVE-E MomentumPRO 4x4",839900,2020,55000,Nafta,Automatická,-1.0
ford,Active 1.0 EcoBoost 92kW man.,649900,2026,10,Benzín,Manuální,92.0
mercedes-benz,200d,845790,2023,38987,Nafta,Automatická,-1.0
subaru,"1,3 G3X 4X4 KLIMA NOVÁ SPOJKA",59990,2005,118200,Benzín,Manuální,-1.0
toyota,1.8 Hybrid Navigace Kuze Kamer,279900,2013,156000,Hybridní,Manuální,-1.0
fiat,1.5 BlueHDI 130 8A kombi N1,653279,2024,5,Nafta,Automatická,-1.0
hyundai,1.6 CRDi Weekend kombi,89000,2015,319516,Nafta,Manuální,-1.0
fiat,La Prima BEV 54 kWh,939900,2024,0,Elektro,Automatická,54.0
fiat,RED 156k  54 kWh,744900,2024,1150,Elektro,Automatická,54.0
peugeot,GT Line 2.0 BlueHDi 130 kW,459990,2020,51117,Nafta,Automatická,130.0
mazda,"1.5 SKYACTIV-D 77kW NAV,BI-XEN",199000,2016,133406,Nafta,Manuální,77.0
renault,2.0dCi 4x4 1.Maj Navi Keyless,179000,2012,143020,Nafta,Manuální,-1.0
peugeot,SW 1.5BlueHDi 96kW Active 8AUT,603790,2020,61147,Nafta,Automatická,96.0
skoda,"L&K 2,0TDI 147 kW 7AUT 4x4PANO",1375000,2023,10,Nafta,Automatická,147.0
audi,"QUATTRO V6 3,0 230 KW",419800,2012,173991,Nafta,Automatická,230.0
nissan,2.5dCI 4WD A/T DoubleCab Tažné,348000,2016,153359,Nafta,Automatická,-1.0
mazda,"2,0 165 PS Exclus-line,z.pneu!",840000,2024,22500,Benzín,Manuální,-1.0
fiat,"2,0 JTD",65000,2004,282020,Nafta,Manuální,-1.0
mazda,"2,0 Skyactiv-G Automat ""Homura",489999,2022,61800,Benzín,Automatická,-1.0
seat,"1,5 TSI DSG LED NAVI DPH!",559000,2022,49300,Benzín,Automatická,-1.0
volvo,PLUS Single Motor Extended Ran,1069900,2024,1150,Elektro,Automatická,-1.0
hyundai,"1,2 DPi Smart CLIMATE",319900,2022,25300,Benzín,Manuální,-1.0
fiat,dodávka L3 zvýšená 2.0 MTJ 145,688999,2024,10,Nafta,Manuální,-1.0
fiat,"L3 polokombi Flexi 2,0 MTJ 145",869000,2024,10,Nafta,Manuální,-1.0
seat,"1,6 i,16v,klima,serv.kniha,",97990,2005,155000,Benzín,Manuální,-1.0
subaru,"Touring ES Lineartronic 2,5i 1",1169901,2024,5000,Benzín,Automatická,-1.0
honda,"2.0 ELEGANCE PLUS, zimní pneu",989800,2026,10,Hybridní,Automatická,-1.0
honda,"2.0 ELEGANCE PLUS, zimní pneu",1007700,2026,11,Hybridní,Automatická,-1.0
honda,"2.0 ELEGANCE PLUS, zimní pneu",1012700,2026,8,Hybridní,Automatická,-1.0
renault,"2,0",109900,2009,121200,Benzín,Manuální,-1.0
fiat,RED,610000,2024,6000,Elektro,Automatická,-1.0
honda,"2.0 ELEGANCE PLUS, zimní pneu",1012700,2026,11,Benzín,Automatická,-1.0
honda,"2.0 4x4 ELEGANCE, zimní pneu",1009800,2026,8,Hybridní,Automatická,-1.0
honda,"2.0 4x4 ELEGANCE, zimní pneu",1032700,2026,8,Benzín,Automatická,-1.0
honda,"2.0 4x4 ELEGANCE, zimní pneu",1027700,2026,11,Hybridní,Automatická,-1.0
honda,2.0i-VTEC Type R - rezervace,1479000,2025,10,Benzín,Manuální,-1.0
fiat,"1,4 16V 90k Dynamic",75900,2008,100500,Benzín,Manuální,-1.0
peugeot,"1.6 BlueHDi, ATM, Navigace",185000,2016,174800,Nafta,Automatická,-1.0
volvo,"B5 AWD,vzduch, REZERVACE",1288000,2023,17500,Nafta,Automatická,-1.0
mazda,1.5 G116 AT EXCLUSIVE-LINE,568900,2025,9800,Hybridní,Unknown,-1.0
nissan,1. 5 e-POWER 213k  4WD,899900,2024,6000,Hybridní,Automatická,-1.0
nissan,"2,0 I-Way 16V PANORAMA",189900,2010,120317,Benzín,Manuální,-1.0
mercedes-benz,450+/ 2x AMG/ NIGHT/ PREMIUM,1597200,2022,29500,Elektro,Unknown,-1.0
mercedes-benz,220 D 4MATIC,1129000,2023,40694,Nafta,Automatická,-1.0
honda,"2,0e:HEV Advance AKCE",1097800,2026,8,Hybridní,Automatická,-1.0
ford,Titanium 1.0 EcoBoost 92kW MAN,505000,2026,10,Benzín,Manuální,92.0
ford,ST-Line 1.0 EcoBoost 92kW MAN,535900,2026,10,Benzín,Manuální,92.0
ford,Titanium 1.0 EcoBoost 92kW MAN,509800,2026,10,Benzín,Manuální,92.0
ford,ST-Line 1.0 EcoBoost 92kW MAN,555000,2026,10,Benzín,Manuální,92.0
ford,Titanium 1.0 EcoBoost 92kW MAN,509800,2026,10,Benzín,Manuální,92.0
seat,1.9 TDi KLIMA NOVÉ ROZVODY,69900,2008,207300,Nafta,Manuální,-1.0
honda,"2,0i VTEC Elegance 4WD, ...",269900,2012,139210,Benzín,Manuální,-1.0
peugeot,CC 1.6i serviska,69900,2007,168300,Benzín,Manuální,-1.0
renault,1.5 dCI GRAND 7 míst,189000,2013,218999,Nafta,Manuální,-1.0
mazda,2.0 Skyactiv-G165 Challenge,449999,2019,98077,Benzín,Manuální,-1.0
peugeot,ALLURE 1.2 100 MAN6,399000,2024,2100,Benzín,Manuální,-1.0
seat,Reference 1.2 TSI 63 kW,169990,2014,117838,Benzín,Manuální,63.0
fiat,1.1i 40KW – MINIMÁLNÍ SPOTŘEBA,39990,2004,93000,Benzín,Manuální,40.0
fiat,La Prima BEV 54 kWh 156K  115,798999,2024,3500,Elektro,Automatická,54.0
peugeot,"1,5 ALLURE  BlueHDi 100 S&S",299000,2020,174000,Nafta,Manuální,-1.0
audi,"3.0TDI,MANUÁL,4X4,KRÁSNÁ,1MAJ",154800,2008,265000,Nafta,Manuální,-1.0
mercedes-benz,"300d L 4M,CZ původ,44tkm,DPH",1399997,2021,43793,Nafta,Automatická,-1.0
fiat,Cold 1.0 FireFly 88 kW,549990,2024,10,Benzín,Manuální,88.0
mazda,AWD EXCLUSIVE-LINE  3.3 e-Skya,1454391,2025,1000,Nafta,Automatická,-1.0
fiat,Hybrid 1.0 MT6/9AX6117,269990,2023,12300,Hybridní,Manuální,-1.0
fiat,600 BEV 54 kWh La Prima *190*,848800,2024,0,Elektro,Automatická,54.0
fiat,Hybrid 1.0 MT6 0597,269990,2023,10100,Hybridní,Manuální,-1.0
volkswagen,"2,0 TDi  LIFE",449900,2021,169000,Nafta,Manuální,-1.0
ford,1.5 TDCI TITANIUM PANORAMA 7mi,599000,2020,55000,Nafta,Manuální,-1.0
subaru,"2,5i TOURING  MY25.5",1315000,2025,10,Benzín,Automatická,-1.0
subaru,"2.0i, 110kW, LPG",109900,2008,214735,Benzín,Manuální,110.0
nissan,"1.2 DIG-T,ČR,AT",295000,2014,98469,Benzín,Automatická,-1.0
fiat,1.4 AUTOMAT,165000,2012,71200,Benzín,Automatická,-1.0
subaru,2.0i e-BOXER Active,779000,2024,0,Hybridní,Automatická,-1.0
honda,2.0 VTEC Turbo Type R,1389900,2025,10,Benzín,Manuální,-1.0
ford,"ST-Line X 2,5 HEV 134kW AWD",999900,2026,10,Hybridní,Automatická,134.0
ford,"Active X 2,5 HEV 132 kW FWD",879900,2026,10,Hybridní,Automatická,132.0
nissan,1.5 DCI ACENTA 74 000 KM-DPH,436000,2021,74000,Nafta,Manuální,-1.0
volkswagen,"2,0 TDI Long 6-Míst CZ DPH",998999,2024,1822,Nafta,Manuální,-1.0
volvo,"2,0 D3 120kW,V5,AT,Xenon,Navi",274999,2013,171114,Nafta,Automatická,120.0
citroen,1.6 benzín 88KW,159000,2012,126500,Benzín,Manuální,88.0
ford,2.0 187ps Hybrid ecvT VIGNALE,675000,2020,42500,Hybridní,Automatická,-1.0
audi,S6 TDI 344PS 4x4 webasto 20ALU,1099000,2021,126000,Nafta,Automatická,-1.0
mazda,"2.0i,121KW,DPH,SERVIS MAZDA",249999,2013,211000,Benzín,Manuální,121.0
mercedes-benz,AMG 4MATIC,736890,2018,78188,Nafta,Automatická,-1.0
ford,"Titanium 1,5 EcoBoost 137kW AT",695000,2026,10,Benzín,Automatická,137.0
honda,,389999,2021,28950,Elektro,Automatická,-1.0
honda,2.0i-VTEC Turbo TYPE R,1399800,2025,10,Benzín,Manuální,-1.0
audi,"1,8 Turbo 150PS  Roadster",169000,2005,181444,Benzín,Manuální,-1.0
bmw,"740Li xdrive,ČR, B&W,Tv,Laser.",749000,2018,207000,Benzín,Automatická,-1.0
opel,"1,6 CDTi TOURER",234900,2017,114600,Nafta,Manuální,-1.0
honda,"2.0 4x4 ADVANCE, zimní pneu",1059800,2026,11,Hybridní,Automatická,-1.0
honda,"2.0 4x4 ADVANCE, zimní pneu",1077700,2026,12,Benzín,Automatická,-1.0
bmw,řady 3 | 330d xDrive,1759000,2024,24690,Nafta,Automatická,-1.0
mercedes-benz,43 AMG 4MATIC,1449000,2023,36929,Benzín,Automatická,-1.0
fiat,"1,4",49900,2008,200701,Benzín,Manuální,-1.0
citroen,"1.2 PureTech 96kW AC,PDC,LIVE",349000,2021,78564,Benzín,Manuální,96.0
fiat,"2,0 9 míst L2H2, po servisu",282000,2012,134728,Nafta,Manuální,-1.0
subaru,"2,0 D-BOXER  -4X4 AUTOMAT",139900,2014,333998,Nafta,Automatická,-1.0
skoda,"1,4 TSi,+CNG,KLIMA,ESP.ČR",173980,2017,194600,Benzín,Manuální,-1.0
citroen,1.5 HDi/96kW NAVI 1.MAJ ČR,199900,2018,155679,Nafta,Manuální,96.0
opel,ST EDITION 1.5 CDTI AT8,589900,2024,30000,Nafta,Automatická,-1.0
opel,5DR ULTIMATE 1.2 TURBO,679900,2024,17500,Benzín,Automatická,-1.0
ford,2.0 138kw Hybrid ecvT TITANIUM,675000,2021,51300,Hybridní,Automatická,138.0
honda,"2,0 e:HEV Advance AWD",1084900,2025,10,Hybridní,Automatická,-1.0
fiat,1.2 Turbo Hybrid 100,539900,2024,5999,Benzín,Automatická,-1.0
mercedes-benz,C124 200D Automat 53kW TOP!!!,129999,1985,110000,Nafta,Automatická,53.0
fiat,1.2 Turbo Hybrid 100,609900,2024,5,Benzín,Automatická,-1.0
mercedes-benz,300d 4MATIC,1599000,2023,12500,Nafta,Automatická,-1.0
mercedes-benz,220d,669000,2023,28300,Nafta,Automatická,-1.0
nissan,+2  1.6i 16v 7MÍST ČR 1.MAJ.,219900,2013,141560,Benzín,Manuální,-1.0
nissan,1.3 DIG-T 130k L2 V N-Connecta,592500,2024,10,Benzín,Manuální,-1.0
seat,"ST 2,0TDi ,110kW, LED, kůže",249900,2014,170000,Nafta,Manuální,110.0
bmw,320xDrive-140kw - M-packet,369900,2017,320500,Nafta,Automatická,140.0
citroen,1.6  155 PS,99990,2010,90524,Benzín,Manuální,-1.0
ford,91kWh Premium RWD 600km dojezd,1528000,2026,10,Elektro,Automatická,91.0
ford,91kWh Premium RWD 600km dojezd,1528000,2026,10,Elektro,Automatická,91.0
audi,"CERAMIC, B&O, HUD, SOFT CLOSE",999000,2013,135248,Benzín,Automatická,-1.0
ford,"Titanium 1,5 EcoBoost man.",664900,2026,10,Benzín,Manuální,-1.0
skoda,"2.0TSi,200kW,DSG,4x4,Sportline",719000,2019,95356,Benzín,Automatická,200.0
honda,2.0e:HEV ELEGANCE TOP CLASS 26,779800,2026,11,Hybridní,Automatická,-1.0
nissan,1.3 140k MT N-Connecta,659900,2025,10,Benzín,Manuální,-1.0
fiat,1.2i 44kw Clasic,38000,2008,149000,Benzín,Manuální,44.0
honda,"2.0 ELEGANCE PLUS, zimní pneu",989800,2026,8,Benzín,Automatická,-1.0
renault,TCe 300 EDC R.S. Ultime,1085000,2023,11446,Benzín,Automatická,-1.0
renault,Blue dCi 150k Cool L2,835000,2023,32417,Nafta,Manuální,-1.0
renault,Blue dCi 150k Cool L2,890000,2023,58,Nafta,Manuální,-1.0
mazda,"1.6i 77 kW Servis,Stav,ALU,PDC",134900,2009,169600,Benzín,Manuální,77.0
opel,GS Line hybrid 1.6Turbo,698000,2022,17000,Hybridní,Automatická,-1.0
fiat,"1,4 T ABARTH-114 KW",189900,2009,100075,Benzín,Manuální,114.0
bmw,"3.0i 330 xDrive,AT,kůže",180000,2008,193785,Benzín,Automatická,-1.0
fiat,"1,4 i 16V LPG, ACTIVE, AC.",49000,2009,236795,Benzín,Manuální,-1.0
nissan,1.3 158k Xtronic N-Connecta,715500,2025,10,Benzín,Automatická,-1.0
mercedes-benz,180 CDi SPORT,224900,2015,212458,Nafta,Manuální,-1.0
nissan,1.6 Acenta,109000,2010,72031,Benzín,Manuální,-1.0
renault,1.9dCi/ 96kW 1.Maj. * Serviska,89000,2006,111000,Nafta,Manuální,96.0
fiat,"2,0 JTD",55000,2006,195891,Nafta,Manuální,-1.0
audi,"2,0 TFSI Sportback quattro S-l",845999,2023,37544,Benzín,Automatická,-1.0
fiat,Icon 87kW,429900,2021,24000,Elektro,Unknown,87.0
nissan,"2.0 dCi 110kw, 4x4,Tažné, ČR",174900,2010,203000,Nafta,Manuální,110.0
volvo,"2,4 BEZ KOROZE+XENON !",114999,2004,241646,Nafta,Automatická,-1.0
bmw,118d  X- Drive LED,239900,2014,159312,Nafta,Manuální,-1.0
mercedes-benz,Tourer 119 CDI 4x4,1149000,2023,57331,Nafta,Automatická,-1.0
renault,Intens 1.3 TCe 103 kW,419990,2022,83676,Benzín,Automatická,103.0
ford,L1 2.0 Ecoblue 125kW 8st. at.,1287000,2026,10,Nafta,Automatická,125.0
bmw,"530i 200kw,140000km,2x kola",199900,2007,139950,Benzín,Automatická,200.0
ford,L2 2.0 Ecoblue 125kW 8st. at.,1460000,2026,10,Nafta,Automatická,125.0
ford,"2.0 TDCi,Titanium,AT",255000,2015,165270,Nafta,Automatická,-1.0
audi,"2,0 TDi 140kW,AT,Xen,Nav,Kamer",334999,2016,196066,Nafta,Automatická,140.0
subaru,"2,5i TOURING Harman Kardon",1315000,2024,15,Benzín,Automatická,-1.0
fiat,"1,3 MultiJet II Living PopStar",99000,2014,177880,Nafta,Manuální,-1.0
citroen,"2.2 HDI, automat, druhá kola",39000,2005,200000,Nafta,Automatická,-1.0
mercedes-benz,E 250 AMG kabriolet,845790,2014,21467,Benzín,Automatická,-1.0
fiat,"KOMBI L1 1,5 HDI 130k 8AT N1",639900,2024,6000,Nafta,Unknown,-1.0
volvo,D5 173KW AWD MOMENTUM,585000,2016,205747,Nafta,Automatická,173.0
ford,"Raptor Double Cab 3,0 EcoBoost",1573000,2023,9500,Benzín,Automatická,-1.0
peugeot,508 SW GT 2.0 BlueHDI 180 AT6,249000,2015,293300,Nafta,Automatická,-1.0
kia,"1,6T-GDi 118 kW TOP TOP",669980,2024,18000,Benzín,Manuální,118.0
volvo,"1.6D, 84 kW,  R-DESIGN",185000,2014,189100,Nafta,Manuální,84.0
toyota,2.0 HEV 197K 4X4  STYLE TECH,769900,2023,30820,Hybridní,Automatická,-1.0
hyundai,"Akční GO! ,NAVI, KAMERA,AC",319900,2024,2650,Benzín,Manuální,-1.0
hyundai,"WG 1,5i CVVT STYLE digi AC",484990,2025,4100,Benzín,Manuální,-1.0
hyundai,"1,6TGDi  7-DCT  Smart",589000,2025,4800,Benzín,Automatická,-1.0
skoda,1.5 TSI 110 kW AMBITION Plus,519000,2023,20863,Benzín,Manuální,110.0
honda,"2.0 ELEGANCE 26, zimní pneu",769700,2026,8,Hybridní,Automatická,-1.0
subaru,"2,5   WRX STI AWD 221KW KAMERA",399000,2010,230975,Benzín,Manuální,221.0
bmw,xDrive30d,1704000,2024,33404,Nafta,Automatická,-1.0
peugeot,1.6 VTi/88kW ACTIVE,169900,2014,93903,Benzín,Manuální,88.0
fiat,2.3 JTD 110KW,499000,2017,257000,Nafta,Manuální,110.0
bmw,xDrive 40d Luxury,1529999,2021,62964,Nafta,Automatická,-1.0
bmw,"318D, FULL LED, NAVI, MANUÁL",299900,2019,217200,Nafta,Manuální,-1.0
audi,4.0 TFSI,885000,2015,200500,Benzín,Automatická,-1.0
ford,"1.5 TDCi (88 kW), TITANIUM",289900,2020,146467,Nafta,Automatická,88.0
subaru,2.0i 92kw 4x4,85000,2004,199000,Benzín,Manuální,92.0
hyundai,2.0,149000,2015,217574,Benzín,Manuální,-1.0
