brand,details,price,year,mileage,fuel,gearbox,power
audi,2.0 TDI-1.MAJITEL-ČR původ-4x4,279900,2011,225435,Nafta,Automatická,165.0
opel,GS Hybrid 1.2 TURBO 145k eDCT6,604000,2026,0,Hybridní,Automatická,96.0
hyundai,T-GDI 145kW Style 1.Maj/ACC/Zá,478000,2024,56800,Benzín,Automatická,145.0
volkswagen,2.0 TDI 110kW DSG / ALU 17'',398000,2021,159629,Nafta,Manuální,110.0
mercedes-benz,S 350d AMG*4M*AIR*HEAD-UP*DPH*,2098000,2023,41029,Nafta,Automatická,146.0
subaru,2.5i 4WD Active + tažné,919000,2023,40000,Benzín,Automatická,110.0
audi,40TDI quattro NezTop Taž ACC,929000,2022,58540,Nafta,Automatická,165.0
toyota,GR Circuit ed.Kovaný motor,1999000,2023,23105,Benzín,Manuální,97.0
toyota,1.0L AT Comfort 72PS,385000,2026,5,Benzín,Automatická,97.0
bmw,120 Sport 1.majitel,399999,2019,79600,Elektro,Automatická,161.0
mazda,"2,5 G 141ps 6AT AWD Homura PAN",1174699,2026,2,Benzín,Automatická,114.0
hyundai,1.6 CVVT,55000,2007,180000,Benzín,Manuální,99.0
renault,1.majitel/servis/tažné zařízen,150000,2015,110000,Benzín,Manuální,82.0
skoda,LK 4x4 2.0TSI/140kW 7 míst,919000,2022,85756,Benzín,Automatická,140.0
volkswagen,2.0 TDI 110kW DSG / Záruka,389000,2023,177161,Nafta,Automatická,110.0
citroen,"1,6HDi 80kW*Klimatizace*",39900,2007,290346,Nafta,Manuální,80.0
subaru,"2.0i, benzin, 4x4, tažné",234000,2012,182000,Benzín,Manuální,110.0
honda,1.6i-DTEC Elegance 2WD,265000,2014,138000,Nafta,Manuální,108.0
audi,45TDI q S-Line Vzduch Pano HuD,1319000,2024,30000,Nafta,Automatická,165.0
audi,40TDI q S-Line Pano Matrix,1249000,2024,27900,Nafta,Automatická,165.0
hyundai,Czech Edition | Tepelné č.,540000,2022,67000,Elektro,Automatická,99.0
fiat,Fiat 500 edice sport - červený,219000,2019,60000,Benzín,Manuální,70.0
seat,2.0TDI CR 4x4 X-pierence DPH,249000,2016,198000,Nafta,Automatická,96.0
volvo,"T6 AWD, 4X4, Automat, 7 míst",600000,2015,109761,Benzín,Automatická,145.0
audi,"2,5 TFSi FACELIFT 294 kW",1649000,2025,12990,Benzín,Automatická,294.0
bmw,xDrive40,1149000,2022,20285,Elektro,Automatická,161.0
mercedes-benz,EQE 300 Luxury,880000,2023,141000,Elektro,Automatická,146.0
kia,"KIA Sorento 2,5 TDI",50000,2005,256637,Nafta,Unknown,103.0
opel,"2.0 CDTI, Navi, Kožené sedačky",145000,2013,184134,Nafta,Manuální,96.0
mazda,"4x4, TAŽNÉ, 2x KOLA , TOP STAV",499999,2017,89000,Benzín,Manuální,114.0
mazda,"2,0 i SKYACTIV 1 MAJ ČR 2x ALU",249900,2014,152370,Benzín,Manuální,114.0
hyundai,"1.7 CRDi,ČR,Navi,kamera",225000,2018,160080,Nafta,Manuální,99.0
opel,"2.0CDTi,ČR,bixen,autoAC",120000,2013,235476,Nafta,Manuální,96.0
citroen,"1.5HDi,ČR,XTR,96kW",280000,2019,164747,Nafta,Manuální,96.0
kia,"1.5i,ČR,AC,park.čidla",35000,2007,210917,Nafta,Manuální,103.0
peugeot,"ALLURE 145k, Panoramic, ČR",679000,2025,18950,Hybridní,Automatická,90.0
peugeot,"1.5 HDI,Navi,AC",190000,2018,167430,Nafta,Manuální,90.0
ford,"1.5T,ČR,servis.kniha",155000,2015,189721,Benzín,Manuální,110.0
kia,1.7 CRDi,190000,2013,163542,Nafta,Manuální,103.0
opel,"1.2PT,Elegance",230000,2020,94669,Benzín,Manuální,96.0
citroen,"1.2 PT,Millenium,navi",200000,2018,67095,Benzín,Manuální,84.5
peugeot,"1.2,Style",130000,2016,93230,Benzín,Manuální,90.0
hyundai,"1.4,AC,tažné",99000,2011,130323,Benzín,Manuální,99.0
hyundai,"2.0 CRDi 4x4,AT,kůže",160000,2011,207475,Nafta,Automatická,99.0
hyundai,"1.5i,ČR,AC,tempo",340000,2022,47608,Benzín,Manuální,99.0
seat,"1.5TSi,ČR,Bixenon,AC",370000,2020,95200,Benzín,Manuální,96.0
citroen,"1.2 PT,Shine,AT,TZ,navi",250000,2018,66209,Benzín,Automatická,84.5
hyundai,"1.5,ČR,servis.kniha,AT",400000,2021,45841,Benzín,Automatická,99.0
citroen,"1.5HDi,1.maj,ČR,STK3/28",315000,2019,55865,Nafta,Manuální,84.5
renault,"Intens, Automat, Nové CZ",314900,2022,41593,Benzín,Automatická,82.0
hyundai,"1.6i,1.maj,ČR,Comfort",215000,2016,89387,Benzín,Manuální,99.0
kia,"1.5T-GDi,1.maj,ČR,AC",385000,2021,77556,Benzín,Manuální,103.0
peugeot,"1.6i,AC",45000,2006,275488,Benzín,Manuální,90.0
peugeot,"1.2PT,Allure,AT",430000,2022,62470,Benzín,Automatická,90.0
citroen,"1.2PT,Shine,navi,kamera",200000,2019,65435,Benzín,Manuální,84.5
peugeot,"1.2 PT,Allure,navi,kamera",200000,2018,86372,Benzín,Manuální,90.0
peugeot,"1.5 HDi,Allure,AT",390000,2022,103498,Nafta,Automatická,90.0
audi,"2.0 TDi,S-line,bixen,TZ",250000,2011,190861,Nafta,Manuální,165.0
hyundai,"1.7 CRDI,2.maj,Navi,AC",240000,2016,225253,Nafta,Manuální,99.0
seat,"2,0 TDi - Business - 1 Majitel",189900,2015,280000,Nafta,Manuální,96.0
mercedes-benz,250+,850000,2024,26218,Elektro,Automatická,146.0
opel,"2.2DTi 4x4,ČR,AC",150000,2012,171846,Nafta,Manuální,96.0
hyundai,1.6 TGI,399000,2019,70000,Benzín,Manuální,99.0
volvo,"D4 AWD, R-Design, 4X4, ČR",600000,2018,74106,Nafta,Manuální,145.0
citroen,Citroën C4,99000,2013,189500,Benzín,Manuální,84.5
mazda,"2,0 SKYACTIV G AWD NAVI KAMERA",499900,2020,59687,Benzín,Manuální,114.0
mazda,"2,0 SKYACTIV G NAVI KAMERA DPH",429900,2020,87310,Benzín,Manuální,114.0
volvo,"2,4 D NAVIGACE TAŽNÉ NOVÉ V ČR",129900,2008,301502,Nafta,Automatická,145.0
mercedes-benz,XL/119CDI/9mist/LED/140kW/AUTO,570000,2016,217000,Nafta,Automatická,140.0
hyundai,1.6T-GDI ČR Premium Style Tažn,500000,2021,59179,Benzín,Manuální,99.0
audi,Unknown,499000,2016,273000,Nafta,Automatická,165.0
mercedes-benz,"E400 4x4, 245kW, Burmest, FULL",580000,2017,198500,Benzín,Automatická,245.0
toyota,"1.6 Valvematic, Active",305000,2017,67476,Benzín,Manuální,97.0
nissan,1.6DIG-T 140kw MAMBA,249000,2017,176301,Benzín,Manuální,140.0
hyundai,"1.4 T-GDi Comfort, ČR, 1.Maj",289877,2019,92800,Benzín,Manuální,99.0
audi,"2,0 TDI 110 kW ULTRA Záruka až",398000,2017,139045,Nafta,Manuální,110.0
citroen,1.2i 61kw ČR Led Navi Tažné,235000,2019,67042,Benzín,Manuální,61.0
toyota,Bz4x EXECUTIVE,675000,2022,35000,Elektro,Automatická,97.0
opel,2.0,100000,2014,361,Nafta,Automatická,96.0
renault,2.0 DCi/84kW Passenger,219900,2010,284827,Nafta,Manuální,84.0
hyundai,1.5 T-GDi/117kW Smart DCT MHEV,259900,2023,215230,Benzín,Automatická,117.0
peugeot,Unknown,85000,2010,239248,Nafta,Manuální,90.0
hyundai,1.6 T-GDi/110kW Start,419900,2022,61174,Benzín,Manuální,110.0
audi,Audi Q7 3.0L 50TDI 210kW DPH,1099999,2019,135000,Nafta,Automatická,210.0
volvo,"2.4, D5 AWD, 4WD",225000,2010,165000,Nafta,Automatická,145.0
kia,"2.0 105kW, odp.DPH, STK 5/2026",40000,2010,247000,Benzín,Manuální,105.0
hyundai,STYLE 1.0 T-GDI (88 kW),419000,2024,37200,Benzín,Automatická,88.0
opel,2.0Cdti 1.MAJIT. ČR DPH AUTOM.,367000,2021,109000,Nafta,Automatická,96.0
volvo,D5 ČR DPH 4X4 AUTOMAT TAŽNÉ,449007,2016,322000,Nafta,Automatická,145.0
mercedes-benz,"450-225KW*AMG*VZDUCH**TAŽ 3,5T",149000,2009,331830,Nafta,Automatická,225.0
peugeot,Peugeot 208 1.6 e-HDI,74900,2013,146800,Nafta,Manuální,90.0
audi,Sportback 35 TFSI,538000,2020,125000,Benzín,Automatická,165.0
mercedes-benz,500 4MATIC MAYBACH,1890000,2015,33473,Benzín,Automatická,146.0
citroen,1.6HDi 82kW ČR KŮŽE NOVÁ STK,99000,2011,197000,Nafta,Manuální,82.0
renault,90k 1.MAJ. ČR TCe NEHAVAROVÁNO,169007,2019,133000,Benzín,Manuální,82.0
kia,"1,6 GDi  SportyWagon Comfort P",149980,2016,200825,Benzín,Manuální,103.0
kia,"2,0 CRDi 136kW  4x4 Exclusive",329980,2018,105096,Nafta,Manuální,136.0
opel,"1,6 CDTi  Edition",159900,2018,188100,Nafta,Manuální,96.0
opel,"1.4i,panorama,autoAC",80000,2013,206835,Benzín,Manuální,96.0
toyota,"1.4 D-4D,AT",75000,2006,183355,Nafta,Automatická,97.0
opel,"1.4,2.maj,ČR,autoAC,temp",135000,2014,113835,Benzín,Manuální,96.0
hyundai,"1.6,ČR,LED,autoAC",460000,2021,83491,Benzín,Manuální,99.0
toyota,"1.0i,AC,STK2/28",40000,2001,84750,Benzín,Manuální,97.0
kia,"1.4i,AC,STK2/28",105000,2010,95809,Benzín,Manuální,103.0
renault,"1.2TCe,ČR,autoAC,temp",220000,2017,47799,Benzín,Manuální,82.0
renault,"1.2i,1.maj,ČR,AC",45000,2009,149411,Benzín,Manuální,82.0
ford,"1.5 EB,ČR,Titanium",370000,2019,54817,Benzín,Manuální,110.0
mercedes-benz,"2.5 V6 C230,Kůže",150000,2007,114867,Benzín,Manuální,146.0
opel,"1.2T,Edition,TZ",269000,2018,71204,Benzín,Manuální,96.0
opel,"1.2 T,Elegance,LED,navi",325000,2024,32510,Benzín,Manuální,96.0
citroen,"1.5 HDi,Feel,kamera",300000,2019,145158,Nafta,Manuální,84.5
honda,1.6I DTEC Elegance 2WD 120k M6,219000,2016,185000,Nafta,Manuální,108.0
opel,"LIFE XL 1,2T 130k EAT8",445000,2022,85046,Benzín,Automatická,96.0
peugeot,ACTIVE 1.5 BHDi 100k M5,329000,2018,124415,Nafta,Manuální,90.0
peugeot,ALLURE 1.2 PT 130k EAT8,645000,2023,26459,Benzín,Automatická,90.0
peugeot,ALLURE HYBRID 145k e-DCS6,679000,2025,26068,Hybridní,Automatická,90.0
peugeot,SW GT PACK HY 225k e-EAT8,485000,2021,120953,Hybridní,Automatická,90.0
mercedes-benz,300 T e Virtual*Kamera*Kůže*,700590,2020,49998,Hybridní,Automatická,146.0
honda,2.0 VTEC Turbo Type R*Navi*,1442320,2026,15,Benzín,Manuální,108.0
mercedes-benz,300 d AVANTGARDE XL NIGHT,1523390,2024,38524,Nafta,Automatická,146.0
bmw,G30 | Mpaket | ČR | SERVISKA |,499900,2018,177887,Nafta,Automatická,161.0
mercedes-benz,400 d 4Matic 9G-Tronic*Kůže*,1491930,2022,89000,Nafta,Automatická,146.0
honda,Honda Civic tourer 1.6 i-dtec,125000,2014,282000,Nafta,Manuální,108.0
mercedes-benz,220 d Cabrio AMG NIGHT* 360° *,1511290,2025,19220,Nafta,Automatická,146.0
opel,GS Hybrid 1.2 TURBO (107kW/145,639990,2026,5,Hybridní,Automatická,107.0
seat,Unknown,269000,2015,174500,Nafta,Manuální,96.0
mercedes-benz,300 4M AMG*360°kamera*Navi*,1541540,2025,6653,Benzín,Automatická,146.0
skoda,"IV 1,0 TSI 95PS Style Plus",383000,2023,26780,Benzín,Manuální,110.0
toyota,"2,0i 4X4 Automat, Tažné zař.",299900,2010,117828,Benzín,Automatická,97.0
mercedes-benz,300 d 4M AMG NIGHT*360°*,1450790,2024,25920,Nafta,Automatická,146.0
peugeot,LONG 1.2 Puretech 81kw,280000,2019,182000,Benzín,Manuální,81.0
volvo,B5 AWD AUT DARK PLUS 7-míst,1780000,2026,0,Benzín,Automatická,145.0
hyundai,"1,6 Co Czech 1,6 T-GDi 110kW D",569000,2026,5,Benzín,Automatická,110.0
mercedes-benz,300 T e AMG Virtual*Navi*Led*,657030,2021,99992,Hybridní,Automatická,146.0
peugeot,1.6 HDI 110PS SERVISKA,118000,2010,146000,Nafta,Manuální,90.0
hyundai,"1,6 TGDi Smart Technology",636000,2025,5,Benzín,Automatická,99.0
kia,"SPIN 1,0 T-GDI GPF",440980,2026,1,Benzín,Manuální,103.0
volvo,B5 AWD AUT DARK PLUS 7-míst,1849000,2026,0,Benzín,Automatická,145.0
opel,Grandland GSe Plug-in Hybrid 4,793017,2023,12200,Hybridní,Automatická,96.0
citroen,MAX Turbo 100k Manual + Paket,459000,2026,0,Benzín,Manuální,84.5
audi,"quattro ST7 2,0TFSI",1467900,2026,5,Benzín,Automatická,165.0
audi,"7STT  1,5 TFSI",1065900,2026,5,Benzín,Automatická,165.0
audi,"quattro ST7 2,0TFSI",1428900,2026,5,Benzín,Automatická,165.0
audi,"Quattro ST7 2,0TDI",1923900,2026,5,Nafta,Automatická,165.0
audi,"quattro ST7 2,0TFSI",1444900,2026,5,Benzín,Automatická,165.0
audi,"7STT  1,5 TFSI",1044900,2026,5,Benzín,Automatická,165.0
kia,AIR 58 kWh,839900,2026,0,Elektro,Unknown,58.0
audi,"7STT  1,5 TFSI",1065900,2026,5,Benzín,Automatická,165.0
mercedes-benz,Mercedes-Benz CLS 350 2015,450000,2015,290000,Nafta,Automatická,146.0
mercedes-benz,300 d 4M AVANTGARDE L AMG,2260280,2024,14382,Nafta,Automatická,146.0
mazda,"2.0 Skyactiv-G, Serv.kniha",320000,2016,107862,Benzín,Manuální,114.0
ford,"2.0 TDCi, 4X4, Automat, ČR",420000,2019,94213,Nafta,Automatická,110.0
fiat,"1,4 i, SERVISNÍ KNIHA, 7 MÍST",129000,2011,146522,Benzín,Manuální,70.0
toyota,1.5 VVT-i Hybrid,359990,2022,93389,Hybridní,Automatická,97.0
toyota,1.5 Hybrid,269990,2019,97380,Hybridní,Automatická,97.0
mercedes-benz,400d 4M 360K 243kW Burmester,1099000,2022,134000,Nafta,Automatická,243.0
citroen,"2,2",280000,2011,280455,Nafta,Manuální,84.5
mercedes-benz,4M Edition AMG-Line,1736350,2025,9900,Hybridní,Automatická,146.0
toyota,"8 míst, nové zimní pneu k vozu",339900,2017,190000,Nafta,Manuální,97.0
mercedes-benz,"3,0 450 d 4MATIC",2900000,2025,6296,Nafta,Automatická,146.0
mercedes-benz,S350D PANORAMA,960000,2017,115000,Nafta,Automatická,146.0
mercedes-benz,AMG,897539,2023,19900,Benzín,Automatická,146.0
volvo,"PLUS B5, 360,vzduch. odpr.",1797922,2026,5,Benzín,Automatická,145.0
renault,mild hybrid 160 auto Iconic,690000,2024,31658,Benzín,Automatická,82.0
hyundai,po kompletním servisu,144000,2017,184124,Benzín,Manuální,99.0
kia,1.4 CVVT 66kw ČR,135000,2013,69200,Benzín,Manuální,66.0
volvo,PLUS T8,1963520,2025,5,Hybridní,Automatická,145.0
citroen,1.2 Puretech/60kW Feel,144900,2017,160229,Benzín,Manuální,60.0
hyundai,1.6 T-GDi/110kW Style DCT MHEV,539900,2021,47212,Benzín,Automatická,110.0
kia,Najeto pouze 54700km,225000,2015,54751,Nafta,Manuální,103.0
bmw,GT*330d*360*Keyless*Camera,499000,2015,163500,Nafta,Automatická,161.0
mercedes-benz,300 T e AMG Night Edition*Navi,701800,2021,89998,Hybridní,Automatická,146.0
citroen,FEEL PACK 1.2 PureTech 130 S&S,400000,2023,58000,Benzín,Automatická,84.5
fiat,"TOP STAV, první majitel v ČR",219000,2016,135700,Benzín,Manuální,70.0
citroen,"Multispace 1,2 81kW PureTech C",359999,2021,80981,Benzín,Manuální,81.0
volvo,B5 AWD AUT DARK ULTRA 7-míst,1929000,2026,0,Benzín,Automatická,145.0
volvo,B5 AWD AUT DARK PLUS 7-míst,1799900,2026,0,Benzín,Automatická,145.0
audi,"3,0 TDi V6, S-Line",230000,2011,310000,Nafta,Automatická,165.0
hyundai,"N-line Style 1.5 118kw, 4x4, Č",810000,2025,24320,Benzín,Automatická,118.0
renault,"LPG 1.0 67kw, ČR, 1.maj, tov.z",409000,2024,11420,LPG + benzín,Manuální,67.0
toyota,1.8 HEV 140k Comfort Business,829900,2025,5,Benzín,Automatická,97.0
hyundai,"Hyundai i30 combi, TOP, Go!",250000,2018,63700,Benzín,Manuální,99.0
seat,"1.6, LPG, po STK",40000,2009,259692,LPG + benzín,Manuální,96.0
mercedes-benz,"1,3 A 250 e DCT 118kW CZ",669999,2023,67109,Hybridní,Automatická,118.0
citroen,"1,4",145000,2017,64247,Benzín,Unknown,84.5
mercedes-benz,320CDI 165kW 4MATIC,189900,2007,245165,Nafta,Automatická,165.0
mercedes-benz,400 4Matic,499000,2017,175486,Benzín,Automatická,146.0
nissan,"1.3mHEV,2WD,MT,Acenta, SKLADEM",647890,2026,1,Benzín,Manuální,96.0
hyundai,1.6 T-GDI / 110 kW Style,710890,2026,0,Benzín,Automatická,110.0
bmw,G-Power*Drexler*ProTrack*Sparc,1299000,2017,73500,Benzín,Manuální,161.0
mazda,"1,5 AT Center-line, AKCE!",537950,2026,5,Hybridní,Automatická,114.0
toyota,"1,6 VVTi 97kW CZ",249999,2016,118131,Benzín,Manuální,97.0
audi,Audi RS4 comp.2024 záruka 2029,1530000,2024,15500,Benzín,Automatická,165.0
bmw,"1.MAJITEL,RARITNÍ KUS/STAV 1A",299999,2009,54500,Benzín,Automatická,161.0
audi,150kw*4x4*CZ*1-MAJ*DPH*S-line*,969000,2024,15800,Nafta,Automatická,150.0
citroen,1.5HDi 96kW! SHINE! ČR+1.maj!,309000,2019,115000,Nafta,Manuální,96.0
toyota,"1.8 Hybrid, Automat, Navi",470000,2022,100250,Benzín,Automatická,97.0
hyundai,Hyundai Santa Fe 2.2 CRDi AWD,500000,2021,142000,Nafta,Automatická,99.0
mazda,200 km,315000,2020,74339,Elektro,Automatická,114.0
hyundai,1.6T-GDi HEV 4x4 N-Line,819990,2025,16547,Hybridní,Automatická,99.0
volvo,ČR*Servis*88kW,260000,2016,128300,Nafta,Manuální,88.0
volvo,"PLUS T8 360°Kam.,vzduch. odpr.",2003439,2026,5,Hybridní,Automatická,145.0
skoda,"1,0 TSI 85kW CZ Aut.Klima",319999,2018,52721,Benzín,Manuální,85.0
toyota,"1.6i 97kw,serviska",174899,2011,145310,Benzín,Manuální,97.0
skoda,"2,0 TDI 110kW 1.Maj Xenon Navi",199999,2016,253715,Nafta,Manuální,110.0
mercedes-benz,Mercedes Vito Tourer 116 4x4,690000,2018,63000,Nafta,Automatická,146.0
audi,3.0 TDI V6 176 kW S line,339900,2010,225897,Nafta,Automatická,176.0
hyundai,INSTER PWR 49 kWh STYLE TECH,649900,2025,4600,Elektro,Automatická,49.0
hyundai,"EV 64,8-150KW, CZECH EDITION",849900,2025,5321,Elektro,Automatická,150.0
seat,Cupra ateca 2.0 tsi 221kw 4x4,675000,2020,70500,Benzín,Automatická,221.0
mercedes-benz,300 Lang AMG NIGHT*Kůže*Navi*,1778700,2025,10306,Nafta,Automatická,146.0
renault,Renault Scénic DCI,55000,2013,361000,Nafta,Manuální,82.0
citroen,C3 MAX Turbo 100k Manual + pak,455000,2026,0,Benzín,Manuální,84.5
volvo,T6 AWD DARK PLUS AUT,1199000,2024,18264,Hybridní,Automatická,145.0
volvo,B4 AWD MOMENTUM AUT CZ,729000,2021,32956,Benzín,Automatická,145.0
volkswagen,"2,0TDI 110KW L2 2xŠOUP WEBASTO",349000,2016,206320,Nafta,Manuální,110.0
volvo,"D5 4x4 Automat, tažné zařízení",109000,2007,327255,Nafta,Automatická,145.0
volvo,CC B5 AWD ULTIMATE AUT 1.maj.,1349000,2023,19986,Benzín,Automatická,145.0
kia,1.6 T- GDi GT,400000,2021,82120,Benzín,Automatická,103.0
toyota,+ Executive VIP 77 kWh 4X4,1299900,2026,7,Elektro,Automatická,77.0
audi,Sline TDI 210kW quattro tiptro,2249000,2026,1000,Nafta,Automatická,210.0
mercedes-benz,350 de 4M AMG*360°*Navi*Led*,1361250,2022,59468,Hybridní,Automatická,146.0
mercedes-benz,"220,125KW,PRAVIDELNÝ SERVIS",139999,2010,228000,Nafta,Manuální,125.0
citroen,C3 MAX Turbo 100k Manual + pak,455000,2026,0,Benzín,Manuální,84.5
toyota,2.5 HEV/163kW Comort AT,649900,2021,108954,Benzín,Automatická,163.0
mazda,Homura Plus,1295000,2024,6700,Benzín,Automatická,114.0
audi,"1.6TDI,Bixenon,Led,Kůže,NováTK",244000,2014,118000,Nafta,Manuální,165.0
hyundai,"1,6i, 92kW, 1.majitel, ČR",219000,2016,52372,Benzín,Manuální,92.0
citroen,"1,4i 70kw,CZ,2x kola",89898,2011,135150,Benzín,Manuální,70.0
hyundai,"1,6 CRDi Best of Czech",219900,2018,131164,Nafta,Manuální,99.0
citroen,2.0 BlueHDi/130kW S&S M Shine,589900,2019,154944,Nafta,Automatická,130.0
kia,1.2 DPi SPIN 2025 SLEVA,439900,2025,1545,Benzín,Manuální,103.0
audi,Audi Q7 Sline TDI 210kW quattr,2229000,2026,1000,Nafta,Automatická,210.0
citroen,"1,2 Petrol110kMAN XL PLUSPROFI",603001,2026,5,Benzín,Manuální,84.5
kia,1.6 T-GDi/110kW Exclusive,379900,2022,170475,Benzín,Manuální,110.0
volvo,"PLUS T8 360°,vzduch.,Bowers&W",2016160,2026,5,Hybridní,Automatická,145.0
hyundai,1.2 62kW Comfort Club,329000,2023,43352,Benzín,Manuální,62.0
honda,"4D 2,4I-VTEC",298000,2017,53600,Benzín,Automatická,108.0
volvo,T8 AWD RECH.*ULTRA DARK + kola,1439000,2025,14925,Hybridní,Automatická,145.0
hyundai,"26 HB 1,0 T-GDI MT GO CZECH",449990,2026,5,Benzín,Manuální,99.0
hyundai,25 1.6TGDI SMART NAVI,579000,2025,10112,Benzín,Manuální,99.0
volvo,T8 AWD RECH.*ULTRA DARK + kola,1419000,2025,17090,Hybridní,Automatická,145.0
opel,HIT Hybrid 1.2 Turbo (110k),534990,2026,0,Benzín,Automatická,96.0
opel,HIT Hybrid 1.2 Turbo (110k),539990,2026,0,Benzín,Automatická,96.0
opel,HIT Hybrid 1.2 Turbo (110k),534990,2026,0,Benzín,Automatická,96.0
opel,HIT Hybrid 1.2 Turbo (110k),534990,2026,0,Benzín,Automatická,96.0
opel,HIT Hybrid 1.2 Turbo (110k),534990,2026,0,Benzín,Automatická,96.0
mercedes-benz,"350CDI 190kW CZ Tažné 3,5 tuny",398000,2011,230724,Nafta,Automatická,190.0
mercedes-benz,Mercedes-Benz V 250 AVANTGARDE,620000,2014,329000,Nafta,Automatická,146.0
mercedes-benz,500 SUV/PREMIUMPLUS/360/HUD,2299000,2025,6500,Elektro,Automatická,146.0
volvo,B5 AWD AUT BRIGHT ULTRA 7-míst,1909000,2026,0,Benzín,Automatická,145.0
volvo,T8 AWD RECHARGE BRIGHT PLUS,1249000,2024,20059,Hybridní,Automatická,145.0
volkswagen,2.0TDi 110kW Alkantara,365000,2019,183000,Nafta,Manuální,110.0
audi,2009 – pravidelný servis,120000,2009,299000,Nafta,Automatická,165.0
hyundai,1.6 GDi LED Kůže Navi Kamera,360000,2016,97632,Benzín,Manuální,99.0
mercedes-benz,"1,3 i A200",359000,2018,201000,Benzín,Manuální,146.0
subaru,2.4 Limited XT 260HP-AWD 2026,1511290,2026,1,Benzín,Automatická,110.0
audi,2.0TFSi 132kw Automat,229900,2014,286760,Benzín,Automatická,132.0
volvo,T8 AWD ULTRA DARK * B&W + kola,1479000,2025,14925,Hybridní,Automatická,145.0
mercedes-benz,"220CDi, 125KW, 4x4",219999,2009,266764,Nafta,Automatická,125.0
toyota,"1.5 VVT-i, KAMERA, ČR, SERVIS",247000,2020,168200,Benzín,Manuální,97.0
subaru,2.0i SPORT AWD AUT CZ,699000,2022,88908,Benzín,Automatická,110.0
renault,Limited 1.6 SCe 81 kW,169990,2014,54202,Benzín,Manuální,81.0
kia,"1,5 G 1.5 T-GDI KAPPA CZ",374999,2022,76976,Benzín,Manuální,103.0
kia,"1,6 T-GDI 132 kW TOP 4x4 Aut.",689999,2023,35330,Benzín,Automatická,132.0
mazda,"2,0 i121kW Revolution Skyactiv",329999,2015,163075,Benzín,Manuální,121.0
peugeot,1.2 PureTech,160000,2018,113000,Benzín,Manuální,90.0
toyota,1.5 Hybrid e-CVT Comfort,499000,2024,14272,Hybridní,Automatická,97.0
citroen,MAX Petrol 130k Automatic,573900,2026,5,Benzín,Automatická,84.5
audi,"3,0 TDI QUATRO S-LINE",666000,2018,163000,Nafta,Automatická,165.0
seat,FR 1.5 2.0 TSI 110 kW,629990,2023,79037,Benzín,Manuální,110.0
mercedes-benz,450d 4MATIC,2290000,2025,16199,Nafta,Automatická,146.0
kia,"2.9 CRDi  136kW, 7 MÍSTNÉ",124999,2009,190000,Nafta,Manuální,136.0
mercedes-benz,200 d 4M Progressive,999990,2025,16700,Nafta,Automatická,146.0
hyundai,Premium 2.0 136 kW,459990,2019,92748,Nafta,Manuální,136.0
volvo,Volvo XC60 D5 Summum,315000,2014,256000,Nafta,Automatická,145.0
mercedes-benz,Mercedes-Benz R 320 CDI 4MATIC,49000,2006,345000,Nafta,Automatická,146.0
opel,HIT 1.2 TURBO (100kW) MT6,470472,2026,0,Benzín,Manuální,100.0
volvo,B5 AWD AUT ESSENTIAL,1209000,2026,0,Benzín,Automatická,145.0
citroen,Hybrid 145  MAX,723888,2025,5000,Benzín,Automatická,84.5
toyota,"Yaris, 1,0 VVT-i -skvělý stav",80000,2010,82300,Benzín,Manuální,97.0
volvo,"Volvo V70, 2.0D, 100 kW",125000,2009,297000,Nafta,Manuální,100.0
opel,"1,6 PHEV",450000,2020,72500,Hybridní,Automatická,96.0
citroen,PLUS TURBO 100k MAN + PŘÍSPĚVE,399900,2026,0,Benzín,Manuální,84.5
mazda,2.0 Skyactiv-G122 Plus,469000,2022,62300,Benzín,Manuální,114.0
subaru,2.0D 4x4 park. kamera,109900,2012,238769,Nafta,Manuální,110.0
citroen,PLUS TURBO 100k MANUÁL + PŘÍSP,391000,2026,0,Benzín,Manuální,84.5
volvo,T5 CNG+benzín | Záruka,389000,2016,171737,CNG + benzín,Automatická,145.0
opel,"2,0 CDTi 1.MAJITEL,KOUPENO CZ",369000,2018,117000,Nafta,Automatická,96.0
kia,1.6 DIESEL,195000,2018,290800,Nafta,Automatická,103.0
peugeot,"1,6 88kW, SERVISKA, TOP STAV",164000,2013,116150,Benzín,Manuální,88.0
toyota,"1.8 Hybrid, Automat",530000,2020,24943,Hybridní,Automatická,97.0
toyota,2.0 D 130KW Selection Webasto,699000,2020,115838,Nafta,Automatická,130.0
citroen,"1,6 HDI 80KW MULTISPACE",109999,2009,203000,Nafta,Manuální,80.0
hyundai,1.4 16V 80KW / LPG //,79900,2011,165000,LPG + benzín,Manuální,80.0
